Timestamp,Sensor ID,Time_Sensor_ID,Latitude,Longitude,Location,Predicted Rainfall (mm),Actual Rainfall (mm),Predicted Windspeed (km/h),Actual Windspeed (km/h),Predicted Temperature (°C),Actual Temperature (°C),Predicted Humidity (%),Actual Humidity (%),Predicted Storm,Actual Storm,Flood Event
3/27/2025 1:00,CR-006,27-03-2025 01-00-00-CR-006,10.582769,-61.341406,Point Fortin,49.1,42.3,24.9,20.4,28.4,31.5,63.8,75.1,Storm,Rainy,No
3/27/2025 1:00,CR-007,27-03-2025 01-00-00-CR-007,10.578663,-61.291224,Sangre Grande,24.8,42.6,25.5,26,31.1,31.4,66.4,76.5,Cloudy,Cloudy,No
3/27/2025 1:00,CR-008,27-03-2025 01-00-00-CR-008,10.5799,-61.255061,Arima,36.2,45.9,29,10.3,25.6,24.3,61.6,83,Cloudy,Clear,No
3/27/2025 1:00,CITY-PortofSpain,27-03-2025 01-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,10.5,10.2,7,29.8,27.8,27.5,64.1,73.4,Clear,Storm,No
3/27/2025 1:00,CITY-SanFernando,27-03-2025 01-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,14.7,46,6.7,26.4,31.9,26.5,78.4,81.2,Storm,Storm,No
3/27/2025 1:00,CITY-Chaguanas,27-03-2025 01-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,4.2,7.2,11,22.5,26.7,27.2,62.6,82.1,Cloudy,Cloudy,No
3/27/2025 1:00,CITY-Arima,27-03-2025 01-00-00-CITY-Arima,10.6333,-61.2833,Arima,27.2,47.2,13.5,11.3,26.1,28.3,75.5,85.6,Clear,Clear,No
3/27/2025 1:00,CITY-PointFortin,27-03-2025 01-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,18.5,34.8,27.2,21.7,27.3,31.7,77.2,78.8,Cloudy,Cloudy,No
3/27/2025 1:00,CITY-SangreGrande,27-03-2025 01-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,37.1,15.5,25.2,21.2,24.7,31.8,68.2,87.2,Storm,Storm,No
3/27/2025 1:00,CITY-Couva,27-03-2025 01-00-00-CITY-Couva,10.4256,-61.4675,Couva,28.6,6,17.7,14.6,26.6,24.4,67,78.6,Storm,Storm,No
3/27/2025 1:00,CITY-PrincesTown,27-03-2025 01-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,38.6,13.5,25.7,15.1,27.7,29.6,83.9,70.2,Storm,Rainy,No
3/27/2025 2:00,CR-001,27-03-2025 02-00-00-CR-001,10.62038,-61.466257,Port of Spain,22.2,15.7,16.8,18.4,27.8,26.1,77.4,80,Storm,Storm,No
3/27/2025 2:00,CR-002,27-03-2025 02-00-00-CR-002,10.617247,-61.43931,Chaguanas,25.8,41.2,13.2,29.1,28.1,24.1,78.9,60.6,Storm,Clear,No
3/27/2025 2:00,CR-003,27-03-2025 02-00-00-CR-003,10.616628,-61.420142,Couva,33.3,3.6,18.4,7.7,31.6,26.1,60.1,73.8,Clear,Rainy,No
3/27/2025 2:00,CR-004,27-03-2025 02-00-00-CR-004,10.609654,-61.395995,San Fernando,32,16.8,29.4,21.9,28.2,28,75.2,83.2,Cloudy,Rainy,No
3/27/2025 2:00,CR-005,27-03-2025 02-00-00-CR-005,10.606111,-61.374422,Princes Town,9,27.2,18.5,14.1,31.6,27.9,64,66.5,Clear,Clear,No
3/27/2025 2:00,CR-006,27-03-2025 02-00-00-CR-006,10.582769,-61.341406,Point Fortin,18.7,12,16,26.7,26,28.1,64.7,72.6,Rainy,Cloudy,No
3/27/2025 2:00,CR-007,27-03-2025 02-00-00-CR-007,10.578663,-61.291224,Sangre Grande,10.2,27,20.9,22.1,30.3,27.9,72.4,65,Cloudy,Rainy,No
3/27/2025 2:00,CR-008,27-03-2025 02-00-00-CR-008,10.5799,-61.255061,Arima,49.7,11.3,27.2,13.1,28.9,27.6,67.2,89.4,Storm,Rainy,No
3/27/2025 2:00,CITY-PortofSpain,27-03-2025 02-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,29,42.3,23.7,8.5,28,26.3,66.4,82.5,Cloudy,Cloudy,No
3/27/2025 2:00,CITY-SanFernando,27-03-2025 02-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,27.4,42,26.7,14.5,24.4,25.4,88.8,86.7,Storm,Rainy,No
3/27/2025 2:00,CITY-Chaguanas,27-03-2025 02-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,27.7,6.4,21.9,9.3,28.9,24.2,79.1,70.6,Clear,Clear,No
3/27/2025 2:00,CITY-Arima,27-03-2025 02-00-00-CITY-Arima,10.6333,-61.2833,Arima,47.5,40.6,13.1,18.1,30.9,28.2,78,61.2,Rainy,Rainy,No
3/27/2025 2:00,CITY-PointFortin,27-03-2025 02-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,16.8,14,23.4,14.2,26.2,31.5,66.3,62.7,Rainy,Rainy,No
3/27/2025 2:00,CITY-SangreGrande,27-03-2025 02-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,21.5,14,7,12.1,26.5,26.6,84.2,70.4,Cloudy,Cloudy,No
3/27/2025 2:00,CITY-Couva,27-03-2025 02-00-00-CITY-Couva,10.4256,-61.4675,Couva,20,35.5,9.3,27,29,27,64.3,89.3,Cloudy,Cloudy,No
3/27/2025 2:00,CITY-PrincesTown,27-03-2025 02-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,11.7,33.2,14,8.8,27.4,27.3,80,84.5,Storm,Rainy,No
3/27/2025 3:00,CR-001,27-03-2025 03-00-00-CR-001,10.62038,-61.466257,Port of Spain,5.3,21.3,27.7,22.9,28.3,27,71.8,63.6,Rainy,Cloudy,No
3/27/2025 3:00,CR-002,27-03-2025 03-00-00-CR-002,10.617247,-61.43931,Chaguanas,6.3,15.5,10.8,27.7,28.4,28.9,60.8,82,Storm,Storm,No
3/27/2025 3:00,CR-003,27-03-2025 03-00-00-CR-003,10.616628,-61.420142,Couva,7.4,35,7.9,23.7,25.3,27.9,64,78.3,Rainy,Clear,No
3/27/2025 3:00,CR-004,27-03-2025 03-00-00-CR-004,10.609654,-61.395995,San Fernando,28.7,27.2,13.6,27.8,24.9,31.7,84.7,60.5,Rainy,Clear,No
3/27/2025 3:00,CR-005,27-03-2025 03-00-00-CR-005,10.606111,-61.374422,Princes Town,26.3,0.8,5.6,24.1,24.8,30.5,72.6,64.6,Clear,Cloudy,No
3/27/2025 3:00,CR-006,27-03-2025 03-00-00-CR-006,10.582769,-61.341406,Point Fortin,49.3,0.4,21.8,19.1,24.4,28.9,86.4,73.3,Cloudy,Cloudy,No
3/27/2025 3:00,CR-007,27-03-2025 03-00-00-CR-007,10.578663,-61.291224,Sangre Grande,32.2,35.1,23.4,18.5,25.3,29.7,82.2,66.6,Rainy,Cloudy,No
3/27/2025 3:00,CR-008,27-03-2025 03-00-00-CR-008,10.5799,-61.255061,Arima,41.4,23.6,21.4,28.9,26.7,27.6,80.6,62.6,Rainy,Rainy,No
3/27/2025 3:00,CITY-PortofSpain,27-03-2025 03-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,3,39.5,10.5,12.9,24.4,29.7,72.3,75.4,Rainy,Storm,No
3/27/2025 3:00,CITY-SanFernando,27-03-2025 03-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,2.5,49.1,25.8,11.9,26.6,26.5,80.9,81.3,Clear,Clear,No
3/27/2025 3:00,CITY-Chaguanas,27-03-2025 03-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,35.8,39.1,13.8,15.9,30,29.1,78.5,87.3,Storm,Rainy,No
3/27/2025 3:00,CITY-Arima,27-03-2025 03-00-00-CITY-Arima,10.6333,-61.2833,Arima,9.7,8.1,18.5,11.9,27.9,26.1,70.8,81.6,Cloudy,Cloudy,No
3/27/2025 3:00,CITY-PointFortin,27-03-2025 03-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,30.3,12.9,6.5,20.7,32,25,75.8,76.8,Storm,Storm,No
3/27/2025 3:00,CITY-SangreGrande,27-03-2025 03-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,13.7,23.8,10.6,13.9,24.2,24.5,66,87.6,Rainy,Storm,No
3/27/2025 3:00,CITY-Couva,27-03-2025 03-00-00-CITY-Couva,10.4256,-61.4675,Couva,25.2,19,15.5,13.7,29.5,30.7,62.1,62.3,Storm,Cloudy,No
3/27/2025 3:00,CITY-PrincesTown,27-03-2025 03-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,11.1,36,27.1,21,27.1,26.7,89.6,77.6,Cloudy,Cloudy,No
3/27/2025 4:00,CR-001,27-03-2025 04-00-00-CR-001,10.62038,-61.466257,Port of Spain,6.1,37.5,13.5,6.2,24.3,25.4,66.7,66.4,Cloudy,Cloudy,No
3/27/2025 4:00,CR-002,27-03-2025 04-00-00-CR-002,10.617247,-61.43931,Chaguanas,43.3,38.7,24.1,7.6,28.7,30.4,80.7,82.9,Storm,Storm,No
3/27/2025 4:00,CR-003,27-03-2025 04-00-00-CR-003,10.616628,-61.420142,Couva,44.8,47.8,20.4,24.6,30.6,31.1,65.2,84.6,Storm,Clear,No
3/27/2025 4:00,CR-004,27-03-2025 04-00-00-CR-004,10.609654,-61.395995,San Fernando,13.7,22.1,23.5,25.1,25.3,29.8,65.5,63.7,Clear,Rainy,No
3/27/2025 4:00,CR-005,27-03-2025 04-00-00-CR-005,10.606111,-61.374422,Princes Town,0.8,15.9,8.9,18,31.2,28,87.9,81.3,Cloudy,Cloudy,No
3/27/2025 4:00,CR-006,27-03-2025 04-00-00-CR-006,10.582769,-61.341406,Point Fortin,10.9,10.8,25.7,13.1,28.7,27.8,84.1,88.3,Storm,Cloudy,No
3/27/2025 4:00,CR-007,27-03-2025 04-00-00-CR-007,10.578663,-61.291224,Sangre Grande,33.9,21.5,17.8,17.2,29.3,24.2,76.8,63.2,Clear,Clear,No
3/27/2025 4:00,CR-008,27-03-2025 04-00-00-CR-008,10.5799,-61.255061,Arima,50,24.8,23.7,16.6,27,27.4,86.8,84.8,Storm,Clear,No
3/27/2025 4:00,CITY-PortofSpain,27-03-2025 04-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,24.1,4.1,13.7,29.5,26.7,24.5,69.5,76.1,Cloudy,Cloudy,No
3/27/2025 4:00,CITY-SanFernando,27-03-2025 04-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,29.9,18,8.5,28.1,24.7,30.2,85.5,62.1,Storm,Cloudy,No
3/27/2025 4:00,CITY-Chaguanas,27-03-2025 04-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,12.5,8.5,13.7,26.1,31.5,26.5,69.6,86.4,Rainy,Clear,No
3/27/2025 4:00,CITY-Arima,27-03-2025 04-00-00-CITY-Arima,10.6333,-61.2833,Arima,47.5,30.9,9.4,11.4,27.7,31.4,72.7,69.9,Clear,Cloudy,No
3/27/2025 4:00,CITY-PointFortin,27-03-2025 04-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,22.5,49.3,18.4,16.7,28.4,30,76.9,86,Clear,Clear,No
3/27/2025 4:00,CITY-SangreGrande,27-03-2025 04-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,34.4,19.3,14.3,15.5,26.2,25.4,70.9,75,Clear,Cloudy,No
3/27/2025 4:00,CITY-Couva,27-03-2025 04-00-00-CITY-Couva,10.4256,-61.4675,Couva,0.2,6.4,11.7,18.5,28.4,29.7,84.2,68.4,Clear,Clear,No
3/27/2025 4:00,CITY-PrincesTown,27-03-2025 04-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,47.6,8.2,7.8,12.5,31,30.7,87,88.2,Clear,Clear,No
3/27/2025 5:00,CR-001,27-03-2025 05-00-00-CR-001,10.62038,-61.466257,Port of Spain,0.6,2.5,11.4,27.8,25.3,27.9,68.2,71.9,Rainy,Rainy,No
3/27/2025 5:00,CR-002,27-03-2025 05-00-00-CR-002,10.617247,-61.43931,Chaguanas,34.1,20,23.2,25.6,28,31.5,76.8,85.4,Clear,Clear,No
3/27/2025 5:00,CR-003,27-03-2025 05-00-00-CR-003,10.616628,-61.420142,Couva,37.1,9.5,21.5,15.1,24.4,29.1,73.2,61.4,Clear,Cloudy,No
3/27/2025 5:00,CR-004,27-03-2025 05-00-00-CR-004,10.609654,-61.395995,San Fernando,8.8,15.8,17.6,23.5,31.8,28,68.9,88.8,Clear,Clear,No
3/27/2025 5:00,CR-005,27-03-2025 05-00-00-CR-005,10.606111,-61.374422,Princes Town,6.3,16.5,18.4,29,29.8,27.2,88.5,81.9,Clear,Storm,No
3/27/2025 5:00,CR-006,27-03-2025 05-00-00-CR-006,10.582769,-61.341406,Point Fortin,46.7,32.3,25.6,15.6,31.3,27,67.3,63,Rainy,Rainy,No
3/27/2025 5:00,CR-007,27-03-2025 05-00-00-CR-007,10.578663,-61.291224,Sangre Grande,5.3,12,26.3,6.8,30,25.8,62.7,87.1,Storm,Clear,No
3/27/2025 5:00,CR-008,27-03-2025 05-00-00-CR-008,10.5799,-61.255061,Arima,3.8,5.4,29.4,12.6,26.2,28.7,74.4,81.8,Clear,Clear,No
3/27/2025 5:00,CITY-PortofSpain,27-03-2025 05-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,36.8,9.4,16.7,28.5,24.9,28.3,68.9,84.7,Rainy,Storm,No
3/27/2025 5:00,CITY-SanFernando,27-03-2025 05-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,4.7,20.1,20.1,8.6,25.6,28.3,88.4,87.4,Storm,Clear,No
3/27/2025 5:00,CITY-Chaguanas,27-03-2025 05-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,3.5,34.9,25.1,13.8,30.6,25.7,80.7,70.4,Clear,Rainy,No
3/27/2025 5:00,CITY-Arima,27-03-2025 05-00-00-CITY-Arima,10.6333,-61.2833,Arima,15.4,38,10,26.9,25.1,29,67.5,83.6,Cloudy,Cloudy,No
3/27/2025 5:00,CITY-PointFortin,27-03-2025 05-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,13.3,5.5,13.1,28.7,29.4,25.5,72.8,81.7,Storm,Rainy,No
3/27/2025 5:00,CITY-SangreGrande,27-03-2025 05-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,34.3,6.8,15.9,23.6,29.4,30,88.8,84.7,Cloudy,Cloudy,No
3/27/2025 5:00,CITY-Couva,27-03-2025 05-00-00-CITY-Couva,10.4256,-61.4675,Couva,35.8,31.1,12.2,21.8,31.8,26,85.6,69.2,Clear,Cloudy,No
3/27/2025 5:00,CITY-PrincesTown,27-03-2025 05-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,7.1,49.5,27.6,19.5,25,31.3,79.4,65.2,Rainy,Cloudy,No
3/27/2025 6:00,CR-001,27-03-2025 06-00-00-CR-001,10.62038,-61.466257,Port of Spain,22.8,29.1,22.1,8.3,31.5,28.1,69.7,87.7,Storm,Storm,No
3/27/2025 6:00,CR-002,27-03-2025 06-00-00-CR-002,10.617247,-61.43931,Chaguanas,4.8,2.9,29.5,20.7,31.2,24.8,76.5,78.4,Cloudy,Clear,No
3/27/2025 6:00,CR-003,27-03-2025 06-00-00-CR-003,10.616628,-61.420142,Couva,26.4,18.3,20.5,12.5,28.6,27.5,79.3,67.6,Rainy,Rainy,No
3/27/2025 6:00,CR-004,27-03-2025 06-00-00-CR-004,10.609654,-61.395995,San Fernando,4.1,2.7,14.7,20.8,25.4,26.8,87.8,62.4,Rainy,Rainy,No
3/27/2025 6:00,CR-005,27-03-2025 06-00-00-CR-005,10.606111,-61.374422,Princes Town,27.9,24.4,6.4,20.4,26.5,26.8,83.1,63.1,Storm,Storm,No
3/27/2025 6:00,CR-006,27-03-2025 06-00-00-CR-006,10.582769,-61.341406,Point Fortin,39.7,34.2,22.1,13.7,27.8,27.8,87.3,83.2,Clear,Clear,No
3/27/2025 6:00,CR-007,27-03-2025 06-00-00-CR-007,10.578663,-61.291224,Sangre Grande,6.5,26.9,24.8,16.5,26.3,25.5,82.5,85.6,Rainy,Rainy,No
3/27/2025 6:00,CR-008,27-03-2025 06-00-00-CR-008,10.5799,-61.255061,Arima,48.9,36.6,15.2,23.3,30,25.5,86.5,65.3,Clear,Clear,No
3/27/2025 6:00,CITY-PortofSpain,27-03-2025 06-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,48.3,42.7,17.8,8.2,29.4,28.1,89.7,83.5,Cloudy,Rainy,No
3/27/2025 6:00,CITY-SanFernando,27-03-2025 06-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,44.7,20,5.4,7.2,24.7,26.7,69,73.8,Storm,Storm,No
3/27/2025 6:00,CITY-Chaguanas,27-03-2025 06-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,31.9,29.7,19.7,8.5,32,29.2,82.8,89.4,Rainy,Storm,No
3/27/2025 6:00,CITY-Arima,27-03-2025 06-00-00-CITY-Arima,10.6333,-61.2833,Arima,1.3,35.6,8,29.6,26.5,27.5,62.7,76.8,Clear,Clear,No
3/27/2025 6:00,CITY-PointFortin,27-03-2025 06-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,32.7,44.5,18.8,7.1,29.8,26.1,78.7,70.7,Rainy,Cloudy,No
3/27/2025 6:00,CITY-SangreGrande,27-03-2025 06-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,14.8,15,7.9,24.9,27.7,25.9,63.7,66,Rainy,Rainy,No
3/27/2025 6:00,CITY-Couva,27-03-2025 06-00-00-CITY-Couva,10.4256,-61.4675,Couva,0.4,24.2,9,24.9,25.1,27.4,79.6,87.7,Rainy,Cloudy,No
3/27/2025 6:00,CITY-PrincesTown,27-03-2025 06-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,33,2.1,12,8.2,29.1,31,81.6,60,Storm,Storm,No
3/27/2025 7:00,CR-001,27-03-2025 07-00-00-CR-001,10.62038,-61.466257,Port of Spain,25.7,29.8,27.5,21.4,30.7,24.5,67.2,66.1,Storm,Storm,No
3/27/2025 7:00,CR-002,27-03-2025 07-00-00-CR-002,10.617247,-61.43931,Chaguanas,0.8,20.2,7,24.8,31.1,31.4,70.6,74.1,Rainy,Rainy,No
3/27/2025 7:00,CR-003,27-03-2025 07-00-00-CR-003,10.616628,-61.420142,Couva,18,14.5,16.4,12.4,29.2,25.6,70.3,67.3,Cloudy,Cloudy,No
3/27/2025 7:00,CR-004,27-03-2025 07-00-00-CR-004,10.609654,-61.395995,San Fernando,7.2,23.8,23.8,10,24.8,27.5,64.6,76.1,Rainy,Clear,No
3/27/2025 7:00,CR-005,27-03-2025 07-00-00-CR-005,10.606111,-61.374422,Princes Town,23.9,48.3,13.2,22.2,27.8,24.3,86.3,70.6,Cloudy,Cloudy,No
3/27/2025 7:00,CR-006,27-03-2025 07-00-00-CR-006,10.582769,-61.341406,Point Fortin,5.1,0.6,27.8,13.2,28.3,27.3,78.4,76.3,Clear,Clear,No
3/27/2025 7:00,CR-007,27-03-2025 07-00-00-CR-007,10.578663,-61.291224,Sangre Grande,17.1,36.1,20.6,22.9,24.8,27.7,79.9,74.3,Clear,Storm,No
3/27/2025 7:00,CR-008,27-03-2025 07-00-00-CR-008,10.5799,-61.255061,Arima,7.4,37.8,7.2,22.6,27.8,26.5,88.3,69.5,Cloudy,Cloudy,No
3/27/2025 7:00,CITY-PortofSpain,27-03-2025 07-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,3.8,16.9,28.8,17.4,25.7,26.5,65.3,83.1,Storm,Storm,No
3/27/2025 7:00,CITY-SanFernando,27-03-2025 07-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,2.8,26.1,30,20.3,28.1,25.7,88.5,73,Storm,Clear,No
3/27/2025 7:00,CITY-Chaguanas,27-03-2025 07-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,11,5,13.9,8.1,25.5,26.7,60.2,89.1,Storm,Rainy,No
3/27/2025 7:00,CITY-Arima,27-03-2025 07-00-00-CITY-Arima,10.6333,-61.2833,Arima,31.4,7.4,17.2,21.2,29.1,28,87.3,68.7,Clear,Storm,No
3/27/2025 7:00,CITY-PointFortin,27-03-2025 07-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,34.7,41,27.2,24.5,28.7,25.3,64.2,81.2,Storm,Storm,No
3/27/2025 7:00,CITY-SangreGrande,27-03-2025 07-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,13.5,11.5,10.6,5.4,24.7,29,80.4,80.4,Rainy,Rainy,No
3/27/2025 7:00,CITY-Couva,27-03-2025 07-00-00-CITY-Couva,10.4256,-61.4675,Couva,21.3,49.5,5.7,21.6,29.1,29.5,67,82.2,Cloudy,Cloudy,No
3/27/2025 7:00,CITY-PrincesTown,27-03-2025 07-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,26.1,38.5,14.6,27.4,31.2,28.2,73.3,60.5,Storm,Cloudy,No
3/27/2025 8:00,CR-001,27-03-2025 08-00-00-CR-001,10.62038,-61.466257,Port of Spain,42.2,45,22.6,16.5,28.4,26,64.5,76.8,Rainy,Storm,No
3/27/2025 8:00,CR-002,27-03-2025 08-00-00-CR-002,10.617247,-61.43931,Chaguanas,38.2,17,18.3,19,24.7,27.6,63.9,79.1,Storm,Rainy,No
3/27/2025 8:00,CR-003,27-03-2025 08-00-00-CR-003,10.616628,-61.420142,Couva,4,17.6,9.6,24,30.6,24.4,60.1,63.3,Rainy,Storm,No
3/27/2025 8:00,CR-004,27-03-2025 08-00-00-CR-004,10.609654,-61.395995,San Fernando,36.8,45.3,24.5,27.7,29.5,31.8,61.2,73.8,Rainy,Rainy,No
3/27/2025 8:00,CR-005,27-03-2025 08-00-00-CR-005,10.606111,-61.374422,Princes Town,25.8,15.2,5.9,21.7,27.5,26.9,81.6,69,Rainy,Clear,No
3/27/2025 8:00,CR-006,27-03-2025 08-00-00-CR-006,10.582769,-61.341406,Point Fortin,10.6,44.2,5.4,14.5,30.1,30.2,67.2,87.7,Storm,Cloudy,No
3/27/2025 8:00,CR-007,27-03-2025 08-00-00-CR-007,10.578663,-61.291224,Sangre Grande,28.6,16.5,15.1,6.8,28.9,25.2,69.4,75.2,Clear,Rainy,No
3/27/2025 8:00,CR-008,27-03-2025 08-00-00-CR-008,10.5799,-61.255061,Arima,9,10.4,15.8,15.4,32,29.6,61.9,62.5,Storm,Rainy,No
3/27/2025 8:00,CITY-PortofSpain,27-03-2025 08-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,21.5,35.5,11.7,12.2,26.6,26.3,71.6,68.8,Rainy,Rainy,No
3/27/2025 8:00,CITY-SanFernando,27-03-2025 08-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,28.1,27,25.8,9.6,31.3,31,87.4,72.9,Rainy,Rainy,No
3/27/2025 8:00,CITY-Chaguanas,27-03-2025 08-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,36.1,19,26.7,20.6,26.2,28.5,79,65.5,Cloudy,Cloudy,No
3/27/2025 8:00,CITY-Arima,27-03-2025 08-00-00-CITY-Arima,10.6333,-61.2833,Arima,38.9,34.8,12.3,12.8,29,27.7,65.5,78.3,Clear,Rainy,No
3/27/2025 8:00,CITY-PointFortin,27-03-2025 08-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,40.5,16,5.2,13.7,29.2,31.3,70.8,62.4,Storm,Storm,No
3/27/2025 8:00,CITY-SangreGrande,27-03-2025 08-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,21.5,49.4,18.5,26.4,30.3,25.6,87.7,60.3,Clear,Storm,No
3/27/2025 8:00,CITY-Couva,27-03-2025 08-00-00-CITY-Couva,10.4256,-61.4675,Couva,8.6,16,26.4,25.5,30.7,25.2,76.2,77.4,Clear,Rainy,No
3/27/2025 8:00,CITY-PrincesTown,27-03-2025 08-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,3.9,29.7,27.3,9.9,28,29.9,81.9,77.3,Cloudy,Storm,No
3/27/2025 9:00,CR-001,27-03-2025 09-00-00-CR-001,10.62038,-61.466257,Port of Spain,33.8,42.2,23.5,7.5,24.8,31.2,86.8,65.8,Cloudy,Cloudy,No
3/27/2025 9:00,CR-002,27-03-2025 09-00-00-CR-002,10.617247,-61.43931,Chaguanas,4.7,30.9,13.5,10.6,26.3,27.8,82,69.3,Rainy,Rainy,No
3/27/2025 9:00,CR-003,27-03-2025 09-00-00-CR-003,10.616628,-61.420142,Couva,47.5,9.7,27.9,13.3,30.6,26.7,60.7,66.5,Cloudy,Cloudy,No
3/27/2025 9:00,CR-004,27-03-2025 09-00-00-CR-004,10.609654,-61.395995,San Fernando,23.7,40.1,6.5,7.1,27.1,29.4,83.9,87.2,Storm,Storm,No
3/27/2025 9:00,CR-005,27-03-2025 09-00-00-CR-005,10.606111,-61.374422,Princes Town,28.5,9.8,12,14.8,28.3,29.7,82.1,84.7,Storm,Storm,No
3/27/2025 9:00,CR-006,27-03-2025 09-00-00-CR-006,10.582769,-61.341406,Point Fortin,46.1,1.5,21.8,15.5,28,26.1,88.7,87.1,Rainy,Storm,No
3/27/2025 9:00,CR-007,27-03-2025 09-00-00-CR-007,10.578663,-61.291224,Sangre Grande,48.3,37.4,12.8,21.1,32,32,77.6,78,Rainy,Cloudy,No
3/27/2025 9:00,CR-008,27-03-2025 09-00-00-CR-008,10.5799,-61.255061,Arima,28.1,1.4,27,20.3,29.9,25.5,68,68,Clear,Rainy,No
3/27/2025 9:00,CITY-PortofSpain,27-03-2025 09-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,41.1,24.1,27.5,28.5,28.5,25.2,61,66,Rainy,Rainy,No
3/27/2025 9:00,CITY-SanFernando,27-03-2025 09-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,23.5,47.7,27.2,28.4,25.9,28.2,60.6,80.2,Storm,Storm,No
3/27/2025 9:00,CITY-Chaguanas,27-03-2025 09-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,13.2,34.7,21.1,11.9,25.7,26.2,64.1,80,Storm,Cloudy,No
3/27/2025 9:00,CITY-Arima,27-03-2025 09-00-00-CITY-Arima,10.6333,-61.2833,Arima,8.1,25.1,11.5,28,31.7,25.1,71.1,86.5,Clear,Cloudy,No
3/27/2025 9:00,CITY-PointFortin,27-03-2025 09-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,41.1,4.7,5.6,15,30.3,24.2,79.9,62.8,Rainy,Rainy,No
3/27/2025 9:00,CITY-SangreGrande,27-03-2025 09-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,48.7,0.5,10.5,23.3,25.1,31.2,77.5,68.5,Cloudy,Clear,No
3/27/2025 9:00,CITY-Couva,27-03-2025 09-00-00-CITY-Couva,10.4256,-61.4675,Couva,23.3,33.4,28.5,22,30.1,27.8,88.8,75.8,Cloudy,Rainy,No
3/27/2025 9:00,CITY-PrincesTown,27-03-2025 09-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,32.3,38,17.7,13.3,26.6,24.2,70.2,60.5,Cloudy,Cloudy,No
3/27/2025 10:00,CR-001,27-03-2025 10-00-00-CR-001,10.62038,-61.466257,Port of Spain,36.8,7.3,8.2,20.8,31.9,29.4,85,66.2,Storm,Rainy,No
3/27/2025 10:00,CR-002,27-03-2025 10-00-00-CR-002,10.617247,-61.43931,Chaguanas,15.4,22.7,15.1,12.2,26.7,26.2,71.4,80.5,Rainy,Rainy,No
